id,target,SNR,sqrtSX,F0,F1,h0,alpha,delta,psi,phi,cosi
00028,0,0.0,1e-23,400.0,-1e-10,0.0,0.9265325262383449,0.5319663915557236,0.00888601458827376,3.6173443427441154,-0.7701253537225581
00029,1,147.15976975165327,1e-23,400.0,-1e-10,9.090909090909091e-25,1.855892184679009,0.15677085577643882,-0.5093134919610298,1.1758845791289814,0.5128285668669512
00030,0,0.0,1e-23,400.0,-1e-10,0.0,5.94278919250644,-1.086465245305839,-0.32039868531302296,3.661839599846862,0.12822081883740766
00031,1,241.4552924183654,1e-23,400.0,-1e-10,9.090909090909091e-25,0.7476738151279393,1.3959596243303383,-0.35455202815056047,2.607311143334889,-0.8744883183124212
00032,1,160.18715205786967,1e-23,400.0,-1e-10,9.090909090909091e-25,2.0093467697923457,-0.3847015132665285,-0.6037908851974447,1.8980786038844668,-0.568727985731375
00033,1,151.09645833455676,1e-23,400.0,-1e-10,9.090909090909091e-25,2.8728902590616343,0.05695432516939491,-0.45997563322223345,2.992654402150133,-0.5361884225661591
00034,0,0.0,1e-23,400.0,-1e-10,0.0,3.004593552358026,0.2748271290692036,-0.08611732644068149,5.693357962470099,0.4708116020713682
00035,1,205.48375520413734,1e-23,400.0,-1e-10,9.090909090909091e-25,1.8376767279580772,-0.2211155997902524,0.5608968045181206,4.226769554150413,0.7943159224512912
00036,1,167.97264333855972,1e-23,400.0,-1e-10,9.090909090909091e-25,5.13791911342178,-0.2882365186195503,-0.5063958203896284,6.080244352759009,-0.6150489819590366
00037,0,0.0,1e-23,400.0,-1e-10,0.0,0.8968704374028404,0.4997841582931181,0.6851693798544221,4.031514164333352,-0.884021414751256
00038,0,0.0,1e-23,400.0,-1e-10,0.0,0.8584145065276196,-0.9330701658512554,0.6457627161786281,0.12501133924659336,0.5952070844975257
00039,0,0.0,1e-23,400.0,-1e-10,0.0,2.7663804891311057,-0.035662133960397156,-0.03578217077700874,5.982169943676576,0.7188714216176104
00040,1,163.48617414010994,1e-23,400.0,-1e-10,9.090909090909091e-25,3.2822015282315387,0.18771240453652566,-0.10189059055562288,5.892523504159217,-0.6037255995034254
00041,0,0.0,1e-23,400.0,-1e-10,0.0,0.6961903303480225,-0.4129523586202816,-0.7785344402233886,1.2197948919090502,-0.10103574989197206
00042,1,239.84897419214929,1e-23,400.0,-1e-10,9.090909090909091e-25,4.544015222683102,0.8559265287424404,0.19646187522330405,3.1942807910922104,0.8892878819931189
00043,0,0.0,1e-23,400.0,-1e-10,0.0,2.123957565327274,-0.6912334463889435,-0.6870335495033464,0.27140061069724436,-0.8672064097197243
00044,0,0.0,1e-23,400.0,-1e-10,0.0,0.10065517850516413,-0.05110475002036577,-0.4499093637889889,1.8115812337130137,0.4062378690634405
00045,0,0.0,1e-23,400.0,-1e-10,0.0,3.001384657179959,1.2065602445051424,0.25179296643798366,2.7299372580673134,0.27468121899473297
00046,1,87.58706844584735,1e-23,400.0,-1e-10,9.090909090909091e-25,1.8949531931985981,-0.3362021900411018,-0.012685592886784836,5.541650444149548,-0.04771527217258331
00047,1,98.87133898183691,1e-23,400.0,-1e-10,9.090909090909091e-25,0.6975051275978679,-1.1487926562391433,0.3311062204983357,0.3308476926276302,-0.08025011690930262
00048,0,0.0,1e-23,400.0,-1e-10,0.0,1.0983021531321526,-0.29422204344544023,-0.7212945938557059,4.796728313690312,-0.3905372045952513
00049,0,0.0,1e-23,400.0,-1e-10,0.0,4.795968941357584,-0.42595246033779843,-0.2055293284579679,5.156488453293422,0.44434655341773954
00050,0,0.0,1e-23,400.0,-1e-10,0.0,1.4707190421556864,-1.4051439939394703,0.6179193839608343,3.875561293079503,-0.39920057354835636
00051,0,0.0,1e-23,400.0,-1e-10,0.0,5.0619201349802445,0.06418498413239386,-0.6396466353354304,2.429731380294799,-0.23765310956401775
00052,0,0.0,1e-23,400.0,-1e-10,0.0,5.245820732910251,0.5544552338372049,0.2291424223797529,5.954307663719528,0.20508084723732178
00053,0,0.0,1e-23,400.0,-1e-10,0.0,1.5610385677626617,-0.07554389888625097,0.2460161938472718,4.244975077190469,-0.03208477909677443
00054,0,0.0,1e-23,400.0,-1e-10,0.0,3.467861858662815,0.7947390601142726,0.5757917337305394,4.104503494882269,0.4880620255686685
00055,0,0.0,1e-23,400.0,-1e-10,0.0,0.6595561099971781,0.14438870509309862,-0.36454550371300837,3.9438126537035636,-0.523882697623214
00056,1,205.00003949246792,1e-23,400.0,-1e-10,9.090909090909091e-25,5.1816686396691845,-0.06697130024345604,0.4315252574498103,3.666716461342008,0.7975504392676926
00057,1,127.15012019897587,1e-23,400.0,-1e-10,9.090909090909091e-25,0.7721149797244137,-1.0230818605416525,0.23370651440670098,5.998981118323552,-0.34811975642415693
00058,0,0.0,1e-23,400.0,-1e-10,0.0,0.3666136690852821,0.4156490948311456,-0.020358616916469785,0.5170142443646683,0.16870717463995244
00059,1,168.85272796264024,1e-23,400.0,-1e-10,9.090909090909091e-25,0.6721435987157105,-0.134855626878137,0.3599234426130906,4.127632420873944,-0.629970504576717
00060,1,154.03978502007706,1e-23,400.0,-1e-10,9.090909090909091e-25,1.2042483172290912,0.23342998808281779,-0.12704505406381483,3.0618084949136364,0.5566710743138543
00061,1,93.27346989402406,1e-23,400.0,-1e-10,9.090909090909091e-25,0.6297774569598181,-0.7301164692266328,0.1323908901971459,2.7174462997185027,0.001399083831752801
00062,1,135.01094692525456,1e-23,400.0,-1e-10,9.090909090909091e-25,2.143952005843555,0.2067912298154318,-0.5152207763281604,3.8006447302230884,0.44072221116198707
00063,0,0.0,1e-23,400.0,-1e-10,0.0,0.7379870317547637,-0.5273597458558621,-0.041196243528891396,2.8688892321312207,-0.2575281492657475
00064,0,0.0,1e-23,400.0,-1e-10,0.0,4.6609886672637595,-0.6595832315293135,0.26263235720864064,0.0005893710796006933,-0.8954767542546962
00065,0,0.0,1e-23,400.0,-1e-10,0.0,3.3813117096726657,0.48437063768318417,-0.5522974479803875,5.793581677914133,-0.3534852473819492
00066,0,0.0,1e-23,400.0,-1e-10,0.0,2.862074011183196,0.1491058224675159,-0.6123520522851829,0.7165875970361518,-0.9213633763162017
00067,0,0.0,1e-23,400.0,-1e-10,0.0,1.5279254035381746,0.5767011240777598,-0.7540756990184756,1.5530732553108704,-0.8846640448809524
00068,0,0.0,1e-23,400.0,-1e-10,0.0,1.9545991030412901,1.1216568680113095,0.11540621283577113,4.409099684058932,0.8628188287738605
00069,0,0.0,1e-23,400.0,-1e-10,0.0,2.052243937904094,0.8210699526449717,0.6467595207684995,2.4270596856136235,-0.852545831650976
00070,0,0.0,1e-23,400.0,-1e-10,0.0,1.7744948313326674,-0.2537742799344955,0.27411020918938167,0.29836267779231984,-0.011826779366329365
00071,0,0.0,1e-23,400.0,-1e-10,0.0,3.76750315921809,-0.9944334323363895,0.7638237126457699,0.9645969468651704,-0.14557019507966706
00072,1,155.88463006816016,1e-23,400.0,-1e-10,9.090909090909091e-25,2.3534768706216616,-0.5026335755020436,0.7735750403796202,0.4441960235619008,-0.5354087608646452
00073,0,0.0,1e-23,400.0,-1e-10,0.0,6.039719087750368,-0.43268284685834607,-0.012886918252989044,1.736970928918935,0.514868312394317
00074,0,0.0,1e-23,400.0,-1e-10,0.0,5.9890892160851195,-0.12782439613183658,0.31039047446066625,4.284970952960932,0.8907428958046588
00075,0,0.0,1e-23,400.0,-1e-10,0.0,6.056597885450932,0.14897662498733996,0.5576762777453148,2.9669909329031463,-0.05424248134696508
00076,1,243.32596696075524,1e-23,400.0,-1e-10,9.090909090909091e-25,0.9220872486229476,-0.04490221219381003,0.4814611490467957,1.013751631171636,-0.9605635025120116
00077,1,212.06292871598131,1e-23,400.0,-1e-10,9.090909090909091e-25,5.120212836471664,-0.612151626553213,-0.26319601900069045,1.3971083789100887,-0.7919990325042567
00078,1,229.17710159688505,1e-23,400.0,-1e-10,9.090909090909091e-25,2.9998231359547787,-0.04759288557960689,0.5776332907798332,1.6509764780720961,0.8982671776128746
00079,1,260.1356950476304,1e-23,400.0,-1e-10,9.090909090909091e-25,1.4535755178717102,-1.1278170174333533,-0.42750491905935767,1.547172364233407,-0.9533614351005357
00080,1,150.34005760396602,1e-23,400.0,-1e-10,9.090909090909091e-25,1.6692405973880031,0.4605736443784187,0.7691964322801523,5.374580029559558,0.5085976300860444
00081,1,104.24450721654681,1e-23,400.0,-1e-10,9.090909090909091e-25,6.261356633702808,-0.5951305663763274,-0.4460989984334593,4.193176129183731,0.1958090421019354
00082,0,0.0,1e-23,400.0,-1e-10,0.0,5.735287928108188,0.22226755134841097,0.13403500790021627,5.659812975788389,-0.6708482281034247
00083,0,0.0,1e-23,400.0,-1e-10,0.0,6.251106452176818,0.8440701365588481,-0.5043187236005222,1.8334751565010667,-0.8852456244786451
00084,0,0.0,1e-23,400.0,-1e-10,0.0,4.8394575790181555,-0.38941635651909895,0.7100426298074689,5.620903644966498,-0.6429802603882893
00085,0,0.0,1e-23,400.0,-1e-10,0.0,0.502205092600147,-0.6396883466935795,0.3969143968425448,1.3816648314520086,-0.9989049579871505
00086,0,0.0,1e-23,400.0,-1e-10,0.0,5.324111121865015,-0.04419863081906723,-0.5299893437948802,3.8045930465577293,0.756609318293807
00087,1,162.6577798802305,1e-23,400.0,-1e-10,9.090909090909091e-25,0.8951058313180523,0.3400832273506277,0.6316990422378952,2.7518007518488363,-0.5832222264705584
00088,1,91.5571604484442,1e-23,400.0,-1e-10,9.090909090909091e-25,4.93874853536866,-0.028805323646389075,-0.42863850139835474,1.8130822766904124,-0.061103965823375406
00089,1,246.57913359168418,1e-23,400.0,-1e-10,9.090909090909091e-25,5.050148227402238,1.0683958852858209,-0.11284756500542037,1.8377246617643226,0.9032418243998985
00090,0,0.0,1e-23,400.0,-1e-10,0.0,4.323168254895658,-0.19083667778099397,0.5175167949191619,3.625495568917143,0.8030988067302012
00091,1,228.2057435414083,1e-23,400.0,-1e-10,9.090909090909091e-25,5.6843689497220895,0.044521064871311716,-0.4010711710386289,1.713615291229681,0.8943924865217194
00092,0,0.0,1e-23,400.0,-1e-10,0.0,3.4148294037335414,0.7249587332402931,-0.7542634983883564,5.027236261309547,-0.38359898599379627
00093,1,240.1188225529577,1e-23,400.0,-1e-10,9.090909090909091e-25,3.252548294801431,-1.0772490720147176,-0.5750312862348025,0.2577976630953243,-0.8778166376539287
00094,0,0.0,1e-23,400.0,-1e-10,0.0,5.175574859745982,-0.25153040017397604,-0.26684199792271535,0.848590450117982,-0.7768043170811485
00095,1,268.3054169077327,1e-23,400.0,-1e-10,9.090909090909091e-25,3.3414368071442877,-1.2389837280919733,0.4995688059472263,3.8375624786478775,-0.9798753355574878
00096,0,0.0,1e-23,400.0,-1e-10,0.0,1.0120875864013674,-1.283645935351742,-0.18342292548510164,0.5901295852508366,0.445544198342227
00097,1,232.86179308991288,1e-23,400.0,-1e-10,9.090909090909091e-25,2.739940544499527,-1.2971741071343061,-0.06495225386355086,0.16557486755707884,-0.8417324322636386
00098,1,122.25424403486623,1e-23,400.0,-1e-10,9.090909090909091e-25,1.1938855871736496,1.3112506891146676,0.4407773588619246,5.088772944966345,-0.30548430547101746
00099,1,122.38876792738732,1e-23,400.0,-1e-10,9.090909090909091e-25,2.3465238027835364,-0.1743038916756835,0.7021381166023342,2.2165587977897556,-0.34982602791404793
