id,target,SNR,sqrtSX,F0,F1,h0,alpha,delta,psi,phi,cosi
00017,0,0.0,1e-23,413.7379665606975,2.7709839215413837e-11,0.0,6.114044356518006,0.6884563719829058,0.5125176800795479,3.606652326634197,0.7247093783552323
00018,1,309.5910201372191,1e-23,396.33880543167356,-2.147876783389046e-11,1.25e-24,5.246808158073022,-0.789336934779712,-0.4296653403835579,3.042766435243777,0.8329023012738979
00019,1,142.9733904275821,1e-23,400.8079839235786,-7.527505325969634e-11,1.25e-24,5.778768334354452,-1.2152018394104458,0.47358363686823024,3.016292403213199,0.1581248984468404
00020,0,0.0,1e-23,408.39271142702063,4.561293818668262e-11,0.0,0.36089525063077366,-0.2828592571510126,-0.1511625834809387,2.27964705318844,0.25237875567467283
00021,1,244.2646107372379,1e-23,417.6591074164322,-7.281765007932249e-11,1.25e-24,1.4503752265088177,-0.1538155985162036,0.44527751889630984,3.779353593030573,-0.6733313435307837
00022,1,245.52447066432975,1e-23,408.2199571963201,9.640053148037732e-11,1.25e-24,4.3237910796838435,-0.4423387202648362,0.27413354344527385,3.408509090035424,-0.6596288387444507
00023,0,0.0,1e-23,396.49229348621515,9.906833818688835e-11,0.0,3.838208172454936,0.49074924670548176,0.4429543664666431,1.9338725317812562,0.4502311104129584
00024,1,126.64541361766723,1e-23,412.411880254167,1.1148781202278174e-11,1.25e-24,0.28204535965491573,-0.655656416920405,0.1564965081972658,1.9002922571005507,0.011385444647175502
00025,1,179.9435876856277,1e-23,413.21942351575194,1.6393379640867162e-11,1.25e-24,5.941241558313616,0.7628549328769415,-0.08003215365563798,0.924183675291565,-0.3892564440459936
00026,0,0.0,1e-23,398.42385925420456,-5.254382532425619e-11,0.0,1.327253933234081,-0.5671700993792086,-0.2609491344842966,0.7705702986933932,-0.6756733290091126
00027,1,125.47417745663638,1e-23,416.5746186261398,8.120474084997623e-11,1.25e-24,1.6355429279144664,0.2238049308278851,0.010815038082726547,2.3438701474378374,0.13983065387914317
00028,1,335.5407987275367,1e-23,396.0987453157727,-7.083213617909008e-11,1.25e-24,0.012864098013350178,-0.7356201663199873,-0.5720052206310433,0.4672988789786753,0.9154141375062457
00029,1,149.43934461553832,1e-23,418.9013685708619,-7.886729730698884e-11,1.25e-24,4.884727788787755,1.0965566821413284,-0.40910031308518413,0.47768334074655233,0.20913603935125535
00030,1,187.74358626260877,1e-23,391.4903476172295,6.807779217991162e-11,1.25e-24,1.6646615220928567,-0.7625036862158548,0.5918566750222474,4.480495272134751,0.4171146992942629
00031,0,0.0,1e-23,398.729598655478,-6.36196415558114e-11,0.0,5.488323836543139,0.641937743450227,-0.4642524821202938,2.9169973709195203,0.5508328462340306
00032,0,0.0,1e-23,395.072412453239,6.787671354123267e-11,0.0,3.664130233825538,0.2625570436974022,0.13347100833867054,3.4405974146830625,-0.8434273120815656
00033,0,0.0,1e-23,407.6796039697351,8.211751802643722e-11,0.0,1.7274279748347883,-0.9445319446080377,0.5113644655416951,4.381093663168711,-0.01738100560204403
00034,0,0.0,1e-23,410.85411538724765,-4.711907454127678e-11,0.0,5.869301541028858,-0.36783428214396474,0.6873813678613709,0.7135731753507482,-0.16341280850271023
00035,0,0.0,1e-23,400.82032782116534,-7.53935518154243e-12,0.0,1.513330413559408,0.47090119650973583,0.438672439596016,4.558917210733895,0.8212753237537753
00036,0,0.0,1e-23,394.17360575403706,2.4565623071253828e-11,0.0,2.3461549721705635,0.9362440984538889,0.5563807354853021,0.41130703331434626,-0.09406011169269668
00037,0,0.0,1e-23,402.8188555498344,9.520686137882686e-11,0.0,4.5780786897718855,0.34698845462222483,0.30653913006862665,2.546965738466148,-0.9195885888808073
00038,1,305.00245969484183,1e-23,415.17847265160395,3.298536765083831e-11,1.25e-24,4.018341325764635,-0.7614336468399734,-0.23355158374564766,4.63095388878682,-0.8244122356787793
00039,0,0.0,1e-23,400.78593404985753,-3.941508710799955e-11,0.0,0.8558225733782225,-0.08745948619077364,0.0612900662075716,0.8186853143500934,-0.7625560231983435
