id,target,SNR,sqrtSX,F0,F1,h0,alpha,delta,psi,phi,cosi
00014,1,90.42122960505394,1e-23,402.2567596262506,-9.553741941796869e-11,8.333333333333334e-25,5.685245599891603,-0.31928604605914224,0.1736340241041061,4.894648405078569,0.1980757465380596
00015,0,0.0,1e-23,403.71553237470016,6.339638406329611e-12,0.0,3.460192943622033,-0.3289524367021792,-0.5569062158643613,5.482946554023903,0.5703613860981873
00016,0,0.0,1e-23,391.2882755724246,-7.081657610012583e-11,0.0,3.8509414182156685,-1.3324854698303663,-0.46082348920258176,3.0272243282313607,-0.8032330575637956
00017,0,0.0,1e-23,403.9002391827483,3.166518816524611e-11,0.0,4.884706870109821,-0.7003825478956259,-0.6698290266533294,1.450511947764579,0.54035733677259
00018,0,0.0,1e-23,392.3272495072232,1.2156086317202803e-11,0.0,1.3522267623237336,-0.9063626853366389,-0.0508252749087178,1.2365433033856603,-0.6730194542959695
00019,0,0.0,1e-23,390.016294758877,-3.048057143964322e-11,0.0,5.675711543593915,-0.3342419309900065,-0.6997434067841125,1.404165640354453,0.3720616153402607
00020,1,123.00181614112843,1e-23,412.6953302275187,7.15656994472103e-11,8.333333333333334e-25,2.1301176558634505,0.8869815264293436,0.4834321271046942,3.0109973097762195,-0.393812345170069
00021,0,0.0,1e-23,390.3585726739017,-6.573818636677156e-11,0.0,1.702703775399883,-0.06902750398579854,0.5525847086458096,3.5929229419564703,0.2541943331790244
00022,0,0.0,1e-23,396.7172875082143,-6.764075938147728e-11,0.0,0.813723297657511,-1.0664586374211882,0.19904091689348125,5.951620327226903,-0.4285545954235346
00023,0,0.0,1e-23,398.0813192232093,-2.4186115821211466e-11,0.0,4.987619851363795,0.8384599775984667,0.6413977298219609,4.758937158910578,0.9530281201124384
00024,0,0.0,1e-23,415.9646073110425,9.099306931376194e-11,0.0,2.8175802686258673,-1.3405338926626287,-0.5867168377337912,4.924292117574756,0.20293474873643635
00025,1,177.08330750719264,1e-23,406.2991108728017,6.321559883853626e-11,8.333333333333334e-25,5.900811124405295,-0.40769793068096233,-0.41246090500961274,4.254891074237674,0.7244816359365476
00026,1,137.81676080582557,1e-23,415.81163170556243,-4.2039113935721905e-11,8.333333333333334e-25,4.63663318096595,0.8425573952164481,-0.21837213800297328,0.13348462561699115,0.4889645562046576
00027,1,178.2413150969137,1e-23,411.45215195959554,-1.9176505460867605e-11,8.333333333333334e-25,3.14238155705497,1.1282283530758297,0.7365641532316842,5.681876521927926,-0.6872803298197154
00028,1,217.73090899746668,1e-23,395.91093705690986,-1.1233693347071623e-12,8.333333333333334e-25,6.233086558197333,0.30328926155694,-0.544475150941595,3.173411547691692,0.9214331789740229
00029,0,0.0,1e-23,401.3202758806158,-8.406061668926682e-11,0.0,0.4217450955823993,0.5920071864828769,-0.15625685767259478,0.9110774914387184,0.41281874427365595
00030,0,0.0,1e-23,399.64305229964936,2.7475228946507326e-11,0.0,6.140065678713394,1.4328961818849775,0.4250565484983926,4.217241335985222,-0.7564545415901571
00031,0,0.0,1e-23,415.71642218492946,1.605281640258129e-11,0.0,1.4533622551434853,-0.9968150423097141,-0.16441326539558287,4.5423031102073725,-0.5217698907305905
00032,0,0.0,1e-23,393.2152463614365,-9.560018462473563e-11,0.0,1.5988866311080947,-0.3329985079237611,0.040298140280578765,0.6762772247549796,0.5517998530792041
00033,0,0.0,1e-23,398.18087539486,3.948924553391955e-12,0.0,4.1058911738478425,0.5150205770563435,0.11979306032991954,1.2288187891207667,0.7704691407053965
00034,1,194.92493964897017,1e-23,400.2987346224006,-4.596033755544089e-11,8.333333333333334e-25,5.611717256214392,0.6227336275068647,-0.053381156982228894,2.236611269183398,-0.7954641230999699
00035,1,220.111575590143,1e-23,399.60223679713147,-5.3548393920121296e-11,8.333333333333334e-25,5.998911643218621,-0.6383753095537205,-0.04666564323453426,1.2540561584426129,0.9037837882779602
00036,1,160.22001728608072,1e-23,405.31487856517646,-6.840384102549185e-11,8.333333333333334e-25,5.837258702080838,-0.9585994328263332,0.049647062269634334,3.7246724649872225,0.6038012078548414
00037,1,148.12921752166116,1e-23,405.5271777950581,-9.752804389513057e-11,8.333333333333334e-25,2.3579073476501184,-0.8745279429774038,0.42558353676009464,5.314363650193407,-0.5433885018506508
00038,0,0.0,1e-23,399.3611842680429,-3.0747768639571075e-11,0.0,5.838135925045834,-0.03818073154307033,0.37627852608838763,4.7579950507584075,0.947615539522966
00039,1,86.42350879892359,1e-23,410.2786861278193,2.462282870238897e-11,8.333333333333334e-25,2.4278779170813376,-0.20558679654733902,-0.0674657115556564,3.367606234628908,0.1741712604012131
00040,1,213.14276207470752,1e-23,399.91262060628935,9.244917970968892e-11,8.333333333333334e-25,1.8155340655271033,0.6524920025049005,0.5001303142946638,0.7185576838303133,0.8724426074398395
00041,0,0.0,1e-23,406.79896294064093,-4.655258170234322e-11,0.0,3.8911729701525437,-0.6449461111481237,0.06046090346349842,3.6006742909714218,0.7004202602877074
00042,0,0.0,1e-23,409.36564567526847,-1.3542293191047222e-11,0.0,3.7884863089355,-0.26441948957550504,-0.5404743675342565,3.0152785083890286,0.8026431080970107
00043,0,0.0,1e-23,393.51292031366927,6.59089423196961e-11,0.0,1.9435709615743268,-0.1725703422303553,0.6233875629779784,5.505092866023273,0.8750228199889529
00044,1,163.86130767047908,1e-23,393.8050452352454,9.363054012284594e-11,8.333333333333334e-25,5.195766278814262,-0.20023916086220822,-0.26114774430828636,0.6344173742640233,0.6744220324821792
00045,1,88.6800312689799,1e-23,406.0510089772059,-1.3543196791001913e-11,8.333333333333334e-25,1.0581161854548917,-1.0606447425561947,0.08769195302740174,1.8332407193281222,0.03667703449103077
00046,1,89.88175414533737,1e-23,391.31189617675767,-6.839955735840025e-11,8.333333333333334e-25,4.981889000222797,-0.30782000012135147,0.6682277096553288,4.8569390873769605,0.11374217799095909
00047,0,0.0,1e-23,404.9332226224435,9.616679881193749e-11,0.0,0.4583989378898836,0.8031693033432445,-0.3372284570944472,1.8863199264779578,-0.8186340173797226
00048,0,0.0,1e-23,418.60496786702447,-3.8312146065326026e-11,0.0,1.5034033504901931,0.06358398352419516,-0.5839070505481907,3.4913608060601846,0.10165791343195285
00049,1,137.98980200304817,1e-23,393.12140741017976,-3.8837152367747145e-11,8.333333333333334e-25,3.65936596745898,0.1300800497728951,0.7745704175623955,0.4288404384174539,-0.5256205416942783
00050,0,0.0,1e-23,402.5936342069098,-5.0158182444160706e-11,0.0,2.302785917767749,-0.0813506259464895,-0.7470001645676634,0.5899375046586763,0.008901030724004722
00051,0,0.0,1e-23,403.3129201416427,3.9617358120827113e-11,0.0,0.8699470931843721,0.41457543854891277,-0.29029757733827277,3.5259716718109275,-0.47670046097339736
00052,1,94.89869187562707,1e-23,407.64590671540924,5.698218702015257e-12,8.333333333333334e-25,3.53893222482232,-0.5669763958549541,0.7345356253730617,5.700864023852042,-0.17265233525464585
00053,0,0.0,1e-23,400.1354331607741,6.825673719913466e-12,0.0,1.592189869719986,-0.6539687021992764,-0.5520197997122385,1.6925073006251945,-0.09571237533658938
00054,0,0.0,1e-23,395.30303656121055,-7.107471632109774e-11,0.0,4.48239922386388,0.7193326082178522,0.1067779485693543,5.431087574437004,0.6202454851193462
00055,1,210.3770357722256,1e-23,415.07473919198816,7.721238404212785e-11,8.333333333333334e-25,4.274186650957476,0.5719612388153407,-0.008739683848518864,4.051431772037661,0.8714239804897228
00056,0,0.0,1e-23,398.1099358633287,-6.251061415700527e-11,0.0,3.9135082022001146,0.7488720554095126,-0.5291443599132739,5.390041358958179,0.3965352862456626
00057,1,193.8535777273841,1e-23,393.4028995226591,5.1785175547807323e-11,8.333333333333334e-25,2.8322465344594416,0.27581779339309287,-0.43542940055026763,4.469568947200775,0.8149928059028337
00058,1,125.26582067271376,1e-23,414.1073905039856,-1.234442124073341e-11,8.333333333333334e-25,4.876831915156287,-0.3997223740396358,0.7386819719520994,6.19019007563446,0.43427971537933385
00059,0,0.0,1e-23,394.04630870259524,-3.4786403312647635e-11,0.0,1.7108194373547065,-0.869923179532289,0.3661067582777142,4.23761889898636,0.46022329737447154
00060,1,129.26441106378994,1e-23,415.36278137740555,1.0177583479690417e-11,8.333333333333334e-25,3.668632804470684,0.4741860996705743,-0.6750321006289346,2.769523112070623,-0.4563427476852435
00061,0,0.0,1e-23,411.0299061790311,-3.485849612845502e-11,0.0,4.175552782469719,-1.2787373766964805,-0.03314021257108679,2.9095745605099776,0.34757048736572704
00062,1,225.85982708203426,1e-23,413.2007948143034,3.950891195502652e-12,8.333333333333334e-25,5.658019587027907,0.7091826046900812,-0.3079134481452746,6.236055583704232,-0.9253945525415166
00063,1,87.99705933348037,1e-23,413.9541527268207,7.817411033114278e-11,8.333333333333334e-25,2.2079585646213125,0.032513177048466714,0.25619388946797694,2.4503678665362556,-0.18039051601434175
00064,1,229.1852971056461,1e-23,398.27381110200906,-7.291838198894738e-11,8.333333333333334e-25,3.687996457547377,0.5160620167154852,0.5555553628978265,4.769979017052307,-0.956902247402589
00065,1,211.16208461314608,1e-23,397.7277207585771,-1.033122897929246e-11,8.333333333333334e-25,0.7015567922903284,0.30613233289495506,-0.6498477605309696,4.058972061307964,-0.892815133726041
00066,1,135.64817359003376,1e-23,418.5590641030204,8.273462770386066e-11,8.333333333333334e-25,2.9071933319249688,-0.1351422749971522,0.6907877511868867,5.326490649353292,0.5108825169337663
00067,1,157.16692831205054,1e-23,401.9986934563758,-9.103887584556696e-11,8.333333333333334e-25,0.5352235558589348,0.48859823718653217,-0.6665715802654743,6.254583731591894,0.6149039171256283
00068,0,0.0,1e-23,395.37284602471897,-6.485445688715209e-11,0.0,3.8629490397635866,0.8930263310225017,-0.23507961066675953,5.809697069304718,-0.37217118965326157
00069,1,121.71335491071788,1e-23,405.50031605368224,-5.09867993187372e-11,8.333333333333334e-25,5.58534911006179,-0.0596448181317916,-0.2950432882492293,1.4453381873587474,0.4412776411896735
00070,1,227.5169594675606,1e-23,392.4944358804147,4.0137322881167727e-11,8.333333333333334e-25,5.360775854843994,0.70402110863883,-0.5783399258997051,2.125211361180581,0.9335886150991164
00071,1,88.12658869508232,1e-23,397.53526990456095,-2.1085426285627686e-11,8.333333333333334e-25,2.5584383721315547,-0.7392954103596289,-0.03423009340184646,1.1928728438337004,-0.10216430930302334
00072,1,85.92949117305291,1e-23,399.6345632692729,5.389735908827515e-11,8.333333333333334e-25,1.0561730718628433,-0.6035870948990157,0.24295231335346346,2.598211599350015,-0.080893519544327
00073,1,224.61377484441425,1e-23,398.98116578727075,6.406583055035073e-11,8.333333333333334e-25,3.448461825097617,0.7571730394334186,-0.518371089642196,2.9198740871272144,0.9151700761959514
00074,1,216.2443939793275,1e-23,401.23022175273906,-8.098571252655622e-11,8.333333333333334e-25,3.4726726601286653,-0.23259425972721964,0.5399432171012999,3.6400619194273203,-0.9189194732135284
00075,0,0.0,1e-23,409.9652083108142,5.4760161305949005e-11,0.0,3.2698065307111484,-0.6800705055459384,0.6322027473942542,1.669734235932456,0.7378258845445906
00076,1,218.25097361967752,1e-23,398.5106371100534,-7.319821491105376e-13,8.333333333333334e-25,1.738144992849218,-0.47227090992838994,-0.4449929000981174,0.9641302841019926,-0.9155729598149835
00077,1,107.38462833077607,1e-23,396.10965338959903,4.21539937141835e-12,8.333333333333334e-25,3.3397248149015173,-0.08526934301623858,-0.34131936859188133,2.81684921060926,0.34220032441266146
00078,0,0.0,1e-23,411.0474084832436,2.7401133120397875e-12,0.0,2.253431413426563,0.9360234447289105,0.6611545861333057,1.5302593219857985,-0.5999764906111975
00079,0,0.0,1e-23,398.04671367596586,-3.260513943875301e-13,0.0,0.005617289754029226,-1.0951930517350392,0.6792600349644906,2.290609697855885,0.4389497316419573
00080,1,163.790639906557,1e-23,409.9725497629587,8.399004458951663e-11,8.333333333333334e-25,5.775152321913512,0.9403010270524552,-0.5767697364722816,4.02288400937405,0.6214156450504347
00081,0,0.0,1e-23,419.0909489374612,-3.012623669152223e-11,0.0,4.043093140379508,-0.8092707680634633,0.29214280519603175,4.158092953749957,0.14361314351957355
00082,0,0.0,1e-23,415.20367163612417,-2.2798158685179536e-11,0.0,1.0771756612447987,0.5522285092967395,0.6158837110629696,2.309738328215856,-0.6355385068653185
00083,0,0.0,1e-23,410.35714642357425,-4.353420730792219e-11,0.0,3.9055249161246937,0.36899624303908163,-0.6379279000911625,5.396476569836637,0.07428904305242257
00084,0,0.0,1e-23,404.1739629282007,-6.057584523815224e-11,0.0,4.364673341624701,-1.0484549582363552,0.19733732372318868,1.8172213425738595,-0.9944787331614664
00085,1,98.12829464975995,1e-23,419.06055387804946,4.613790623949672e-11,8.333333333333334e-25,5.9632014180494854,0.7028691586412772,-0.12925165869557576,2.1022853099954752,-0.2261401604582245
00086,1,157.31587151125566,1e-23,391.79892945468754,9.495436804583679e-11,8.333333333333334e-25,0.8193192003371726,-0.5856141672992845,-0.4309392722243958,2.5797182903846494,-0.6127454790658029
00087,0,0.0,1e-23,398.70564415543,2.544321143914784e-11,0.0,3.106059211218285,0.6446828680836878,-0.2342976266706185,3.9508042219598836,-0.2917042814918387
00088,1,181.4928048632389,1e-23,400.08651991106785,6.17638880554565e-11,8.333333333333334e-25,2.8903559419108764,-0.7670107958459831,0.08709761594797272,4.251898718581686,-0.7185328311369139
00089,0,0.0,1e-23,408.4038118655745,6.279240681179716e-11,0.0,4.570966154570379,-0.15761520946162202,-0.6917336004227673,4.31890553040318,0.1215371429470602
00090,0,0.0,1e-23,397.172326671595,2.45208532043965e-11,0.0,0.672061380596519,0.25521287433628487,-0.47391281626470527,2.4008678257741995,-0.1983419134655806
00091,0,0.0,1e-23,391.98486070968306,-9.60289369229958e-11,0.0,3.2018019359249195,-1.1916844345786803,-0.020714914288547326,0.24165148274380752,-0.19363876061577057
00092,1,105.99562132421612,1e-23,409.59012427851616,-9.870263227386991e-11,8.333333333333334e-25,4.750041251630007,-1.1569096613051832,-0.6899125402844714,0.4914831119735819,0.2613907605564656
00093,0,0.0,1e-23,394.3534356145853,-8.293421627427013e-11,0.0,1.3499969241580616,-0.14095298747832297,0.12445248309510082,6.2785262416982475,0.6523513902427203
00094,0,0.0,1e-23,396.14780803586393,-6.92354623578331e-11,0.0,2.8280224261475544,-0.11582892068372032,-0.17944328598598358,4.397908994632275,-0.5062515776866077
00095,1,196.81411687278882,1e-23,410.1058634740544,-8.413702181761955e-11,8.333333333333334e-25,1.789703515472463,0.12892401183600632,0.5456746383776583,3.3235273719236518,-0.837771829833764
00096,1,87.62856212068924,1e-23,407.505555534245,2.7277311774773784e-11,8.333333333333334e-25,3.4493410709653225,-0.44597409435533364,-0.3809455241156283,5.299310170641129,-0.11509714680000149
00097,0,0.0,1e-23,393.77811050860765,5.247691676956769e-11,0.0,1.4240428618015166,-0.4675563135593345,0.23928219486518953,0.9568408848355915,-0.92363196447773
00098,1,168.67303312681253,1e-23,417.58547909870657,4.887037172102507e-11,8.333333333333334e-25,4.678127661808382,0.5132148384624899,-0.16840814320403408,2.919526962598336,0.6796389523032793
00099,0,0.0,1e-23,417.52076190909446,4.2570637161714095e-11,0.0,1.8333897634145917,0.07291513387629768,-0.49520330493416564,4.934537924916795,-0.9909359875845063
